Time	Accel
0.0	-0.0
0.10020040080160321	-0.11302476740875081
0.20040080160320642	-0.22425992484952695
0.30060120240480964	-0.3319441986554222
0.40080160320641284	-0.4343725390907426
0.5010020040080161	-0.5299231177434623
0.6012024048096193	-0.6170830072090572
0.7014028056112225	-0.6944721364591028
0.8016032064128257	-0.7608651425904592
0.9018036072144289	-0.8152107729591213
1.0020040080160322	-0.8566485304895066
1.1022044088176353	-0.8845222986009129
1.2024048096192386	-0.8983907300169792
1.3026052104208417	-0.8980342349639651
1.402805611222445	-0.8834584581082123
1.503006012024048	-0.8548941891797074
1.6032064128256514	-0.8127937086969095
1.7034068136272547	-0.7578236266538569
1.8036072144288577	-0.6908543275602463
1.903807615230461	-0.6129461889594594
2.0040080160320644	-0.525332791637574
2.1042084168336674	-0.42940138736931216
2.2044088176352705	-0.32667093347045795
2.3046092184368736	-0.21876804195293525
2.404809619238477	-0.10740122409847552
2.50501002004008	0.0056661617432122915
2.6052104208416833	0.11864383079301244
2.705410821643287	0.22974291882828146
2.80561122244489	0.33720430667594636
2.905811623246493	0.4393264737288561
3.006012024048096	0.5344924394587669
3.1062124248496996	0.6211953663398283
3.2064128256513027	0.6980624187913405
3.306613226452906	0.7638765003624125
3.4068136272545093	0.8175955249765758
3.5070140280561124	0.8583689170996056
3.6072144288577155	0.8855510795704158
3.7074148296593186	0.8987116158482819
3.807615230460922	0.897642144819518
3.907815631262525	0.8823596002594142
4.008016032064129	0.8531059627064649
4.108216432865731	0.8103444279943318
4.208416833667335	0.754752073108185
4.308617234468938	0.687209135492687
4.408817635270541	0.6087850755607569
4.509018036072145	0.5207216430863679
4.609218436873747	0.4244132156044922
4.709418837675351	0.32138472013575464
4.809619238476954	0.21326748781848479
4.909819639278557	0.1017734237607486
5.01002004008016	-0.011332098898611033
5.110220440881764	-0.12425819153026986
5.210420841683367	-0.23521680656154614
5.31062124248497	-0.34245104903883805
5.410821643286574	-0.44426299492615334
5.511022044088176	-0.5390405756707668
5.61122244488978	-0.6252831033515284
5.711422845691383	-0.7016250322501043
5.811623246492986	-0.7668575806095062
5.9118236472945895	-0.8199478702256316
6.012024048096192	-0.860055280819599
6.112224448897796	-0.8865447602392637
6.212424849699399	-0.8989968797390254
6.312625250501002	-0.8972144751247877
6.412825651302605	-0.8812257686095903
6.513026052104209	-0.8512839219491314
6.613226452905812	-0.8078630279327322
6.713426853707415	-0.7516506036996148
6.813627254509019	-0.6835367047397214
6.913827655310621	-0.6045998319456518
7.014028056112225	-0.516089854860443
7.114228456913827	-0.41940822151082746
7.214428857715431	-0.31608576817923384
7.3146292585170345	-0.20775848046985648
7.414829659318637	-0.09614158946286305
7.515030060120241	0.01699758688728379
7.615230460921844	0.12986762708592847
7.715430861723447	0.24068137108261012
7.81563126252505	0.34768421778067105
7.915831663326654	0.44918190701534727
8.016032064128257	0.5435673461064638
8.11623246492986	0.6293460562198543
8.216432865731463	0.7051598356252398
8.316633266533067	0.7698082651716307
8.41683366733467	0.822267715467144
8.517034068136272	0.8617075548076357
8.617234468937877	0.8875033012212582
8.71743486973948	0.8992465103822977
8.817635270541082	0.8967512428311791
8.917835671342687	0.8800570081000576
9.01803607214429	0.8494281391273453
9.118236472945892	0.8053496068665602
9.218436873747494	0.7485193413600825
9.318637274549099	0.6798371808642926
9.418837675350701	0.6003906240032842
9.519038076152304	0.5114376105484847
9.619238476953909	0.4143866034696408
9.719438877755511	0.3107742876337347
9.819639278557114	0.20224123826578463
9.919839679358718	0.09050594443200664
10.02004008016032	-0.022662401148124803
10.120240480961924	-0.13547191512061177
10.220440881763528	-0.2461363957943041
10.32064128256513	-0.35290360547603916
10.420841683366733	-0.4540830150271141
10.521042084168338	-0.5480725713397273
10.62124248496994	-0.6333840639028612
10.721442885771543	-0.7086666888088952
10.821643286573147	-0.7727284370934587
10.92184368737475	-0.8245549687501591
11.022044088176353	-0.8633256735730672
11.122244488977957	-0.8884266645230218
11.22244488977956	-0.8994604978835696
11.322645290581162	-0.8962524662996804
11.422845691382767	-0.878853365056597
11.52304609218437	-0.8475386877981675
11.623246492985972	-0.8028042644194693
11.723446893787575	-0.7453584102024163
11.823647294589179	-0.6761107105032297
11.923847695390782	-0.5961576185726642
12.024048096192384	-0.5067650945499891
12.124248496993989	-0.40934856052118196
12.224448897795591	-0.3054504890286836
12.324649298597194	-0.19671597989140582
12.424849699398798	-0.08486671204641268
12.525050100200401	0.02832631714672864
12.625250501002004	0.14107083349897673
12.725450901803608	0.25158166447758246
12.82565130260521	0.35810900524575945
12.925851703406813	0.45896612469782805
13.026052104208418	0.5525560727984072
13.12625250501002	0.6373969663473469
13.226452905811623	0.7121454528010681
13.326653306613228	0.7756179806290855
13.42685370741483	0.8268095394155627
13.527054108216433	0.8649095729790464
13.627254509018037	0.8893148135455029
13.72745490981964	0.8996388337610887
13.827655310621243	0.895718165300135
13.927855711422847	0.877614887187617
14.02805611222445	0.8456156428531669
14.128256513026052	0.8002271014803725
14.228456913827655	0.7421679355154187
14.32865731462926	0.6723574413614265
14.428857715430862	0.591900983436055
14.529058116232465	0.5020724920679575
14.629258517034069	0.40429429235672093
14.729458917835672	0.30011458338176206
14.829659318637274	0.1911829243495956
14.929859719438879	0.07922411582650452
15.030060120240481	-0.03398911038429241
15.130260521042084	-0.1466641602985116
15.230460921843688	-0.25701696130010093
15.330661322645291	-0.36330021076509855
15.430861723446894	-0.4638310424772579
15.531062124248498	-0.5570176727714118
15.6312625250501	-0.641384604495205
15.731462925851703	-0.7155959897151197
15.831663326653308	-0.7784767812466113
15.93186372745491	-0.8290313380996682
16.032064128256515	-0.8664591902450661
16.132264529058116	-0.8901677130854274
16.23246492985972	-0.8997815109462131
16.332665330661325	-0.8951483610104578
16.432865731462925	-0.8763416235822639
16.53306613226453	-0.8436590805154514
16.633266533066134	-0.7976182201994404
16.733466933867735	-0.7389480437588979
16.83366733466934	-0.6685775222059946
16.933867735470944	-0.5876208873123192
17.034068136272545	-0.49735998910155077
17.13426853707415	-0.3992239993106426
17.234468937875754	-0.2947667821905283
17.334669338677354	-0.18564229095227713
17.43486973947896	-0.0735783794260367
17.535070140280563	0.039650556406528516
17.635270541082164	0.15225167381833782
17.73547094188377	0.2624420708247626
17.835671342685373	0.3684770162719255
17.935871743486974	0.46867757553623535
18.03607214428858	0.5614571944157487
18.13627254509018	0.6453468202897117
18.236472945891784	0.7190181627832367
18.336673346693388	0.7813047256326839
18.43687374749499	0.8312202767377616
18.537074148296593	0.8679744639494499
18.637274549098198	0.890985329336693
18.7374749498998	0.8998885237836936
18.837675350701403	0.8945430760157967
18.937875751503007	0.8750336247084713
19.03807615230461	0.8416690783366484
19.138276553106213	0.7949777239840552
19.238476953907817	0.7356988625586574
19.338677354709418	0.6647711028603646
19.438877755511022	0.5833174998502411
19.539078156312627	0.4926277724387193
19.639278557114228	0.39413788235251085
19.739478957915832	0.2894072974240452
19.839679358717436	0.18009429931173918
19.939879759519037	0.0679297266232333
20.04008016032064	-0.04531043081252613
20.140280561122246	-0.15783315258799288
20.240480961923847	-0.2678567780182592
